,Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Hometown_Clinton,Hometown_Franklin,Hometown_Lebanon,Hometown_Springfield,Hometown_Washington,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
1849,37.0,4,12.0,1,41,1,3,4.0,3.0,3,-0.1048,-0.4537,1.0,2,5,3,0.2328,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1850,25.519553072625698,1,3.0,2,31,1,3,6.0,1.0,3,-0.9612,-1.615,2.0,4,7,3,0.1446,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1851,57.0,3,25.0,3,30,0,2,8.0,3.0,1,-0.1048,-1.615,1.0,3,7,3,0.2664,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1852,35.0,3,6.0,2,24,1,4,7.0,3.0,3,0.7516,-0.4537,2.0,3,7,3,0.2491,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1853,57.0,2,30.0,2,64,0,3,6.0,1.0,3,-0.1048,0.7075,2.0,2,5,5,0.0935,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1854,32.0,3,6.0,2,73,0,1,4.0,3.0,3,1.6081,-0.4537,2.0,2,8,2,0.1707,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1855,23.0,4,4.0,3,55,2,2,7.0,2.0,4,0.7516,-0.4537,2.0,4,7,3,0.0201,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1856,31.0,3,8.0,4,23,2,5,6.0,3.0,3,0.7516,0.7075,2.0,3,8,3,0.752,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1857,22.0,3,3.0,3,40,2,2,9.0,1.0,4,-0.9612,-1.615,2.0,3,7,4,0.0518,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1858,62.0,4,26.0,3,68,1,5,5.0,3.0,2,0.7516,0.7075,2.0,2,8,4,0.1577,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1859,52.0,3,18.0,2,72,2,2,4.0,4.0,3,1.6081,0.7075,2.0,2,8,5,0.091,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1860,28.0,4,5.0,4,54,2,4,8.0,1.0,3,-0.1048,-0.4537,2.0,3,7,2,0.0759,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1861,41.0,4,19.0,2,22,0,2,4.0,1.0,3,0.7516,0.7075,2.0,3,6,3,0.4642,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1862,28.0,3,5.0,2,21,1,5,4.0,1.0,3,-1.8176,-2.7762,1.895976122042892,3,6,2,0.2501,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1863,27.873493975903614,4,5.0,4,51,0,3,5.0,2.0,2,-0.1048,1.8688,2.0,2,7,4,0.1884,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1864,48.0,4,16.0,3,34,1,4,8.0,1.0,1,0.7516,0.7075,3.0,2,6,3,0.0196,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1865,56.0,1,31.0,2,34,0,2,5.0,2.0,3,0.7516,0.7075,1.0,3,9,4,0.2347,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1866,32.0,3,8.0,2,61,0,3,7.0,3.0,3,-0.1048,-0.4537,1.0,2,6,4,0.0787,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1867,64.0,3,34.0,4,58,1,3,6.0,1.0,3,0.7516,0.7075,1.0,3,6,5,0.0084,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1868,46.0,4,7.0,2,54,0,2,5.0,2.0,3,0.7516,0.7075,2.0,3,6,3,0.1692,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1869,32.0,1,5.0,4,61,0,1,5.0,1.0,3,-0.1048,0.7075,2.0,2,5,3,0.0485,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1870,55.0,2,20.0,1,50,0,5,5.0,3.0,4,1.6081,0.7075,2.0,4,5,5,0.0088,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1871,34.0,4,7.0,4,56,1,2,4.0,4.0,4,-0.9612,-0.4537,2.0,3,8,3,0.2704,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1872,39.0,3,11.0,4,69,0,1,8.0,4.0,3,0.7516,-1.615,2.0,5,5,3,0.001,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1873,61.0,5,32.0,3,67,1,3,8.0,3.0,3,0.7516,-0.4537,2.0,3,9,3,0.0449,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1874,23.0,4,4.0,4,36,1,2,8.0,3.0,3,-0.1048,-0.4537,1.895976122042892,4,7,4,0.0442,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1875,30.0,3,7.0,1,23,1,3,5.0,2.0,2,-0.1048,-0.4537,1.0,3,8,5,0.1003,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1876,52.0,2,22.0,4,66,0,3,2.0,3.0,3,-1.8176,-0.4537,2.0,1,7,4,0.0233,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1877,19.0,1,0.0,0,43,1,3,8.0,3.0,2,-0.9612,-0.4537,2.0,4,6,3,0.1533,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1878,62.0,4,28.0,2,45,0,2,9.0,1.0,4,0.7516,-0.4537,2.0,2,8,3,0.131,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1879,35.62222222222222,3,8.0,4,36,1,3,9.0,3.0,3,0.7516,-0.4537,2.0,3,7,3,0.0186,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1880,32.0,4,9.0,3,31,0,5,8.0,1.0,3,1.6081,-0.4537,2.0,3,7,4,0.7822,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1881,58.0,4,15.649976602714085,4,23,1,3,4.0,3.0,3,0.7516,-0.4537,2.0,3,5,3,0.1274,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1882,64.0,4,35.0,2,41,1,3,8.0,1.0,3,0.7516,-0.4537,2.0,3,5,3,0.7505,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1883,24.0,3,5.0,1,56,0,2,7.0,3.0,3,-0.1048,-0.4537,2.0,4,7,2,0.2917,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1884,45.0,2,18.0,3,29,0,4,4.0,4.0,3,1.6081,-0.4537,2.0,3,9,1,0.0956,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1885,60.0,4,23.0,2,68,1,1,5.0,1.0,4,-0.9612,-0.4537,2.0,3,5,4,0.8526,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1886,27.0,2,5.0,2,55,2,4,5.0,2.0,3,0.7516,0.7075,2.0,2,9,3,0.1822,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1887,36.0,3,11.0,2,47,2,2,4.0,2.0,3,-0.1048,0.7075,2.0,4,7,3,0.2912,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1888,31.0,3,2.0,1,28,1,5,5.0,3.0,3,-0.9612,0.7075,1.0,5,8,3,0.2628,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1889,50.0,4,13.0,4,29,0,2,8.0,1.0,5,0.7516,-0.4537,2.0,2,8,3,0.275,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1890,47.0,2,15.0,3,39,1,3,6.0,4.0,3,0.7516,-0.4537,1.895976122042892,4,8,3,0.018000000000000002,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1891,34.880434782608695,4,8.0,2,74,1,3,5.0,2.0,3,-0.1048,0.7075,2.0,4,8,4,0.2311,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1892,41.0,5,7.0,1,24,0,3,10.0,4.0,4,0.7516,-0.4537,3.0,3,8,3,0.2896,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1893,63.0,5,31.0,4,66,0,1,9.0,3.0,3,0.7516,0.7075,2.0,2,7,5,0.1715,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1894,27.0,4,4.0,1,56,2,3,7.0,3.0,3,-0.9612,0.7075,1.895976122042892,1,7,3,0.1271,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1895,52.0,4,13.0,4,73,1,3,5.0,3.0,3,0.7516,-0.4537,2.0,2,8,3,0.0786,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1896,60.0,3,37.0,3,25,1,3,2.0,4.0,3,0.7516,0.7075,3.0,3,8,4,0.1708,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1897,65.0,1,33.0,2,70,1,2,4.0,1.0,3,-1.8176,0.7075,2.0,5,7,3,0.085,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1898,47.0,3,22.0,3,64,1,3,2.0,4.0,2,0.7516,0.7075,1.0,3,8,5,0.0382,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1899,27.0,3,4.0,3,48,0,4,6.0,1.0,1,0.7516,0.7075,1.895976122042892,3,7,4,0.2215,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1900,42.0,2,20.0,2,50,2,1,4.0,2.0,3,0.7516,-2.7762,2.0,2,5,5,0.0376,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1901,56.0,4,29.0,1,35,1,2,6.0,1.0,3,-1.8176,0.7075,1.0,2,6,3,0.2425,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1902,23.0,2,4.0,2,36,1,3,4.0,4.0,1,-0.1048,-0.4537,2.0,3,8,3,0.0604,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1903,20.0,4,1.0,1,74,0,2,6.0,5.0,3,-0.9612,0.7075,2.0,3,8,3,0.1653,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1904,21.0,1,2.0,1,31,0,2,7.0,2.0,4,-0.1048,0.7075,2.0,3,7,3,0.0976,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1905,63.0,2,40.0,1,72,2,1,6.0,1.0,4,0.7516,-2.7762,2.0,3,6,4,0.1029,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1906,25.0,2,6.0,4,38,0,2,5.0,1.0,3,0.7516,-0.4537,1.0,3,6,3,0.0689,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1907,30.0,3,8.0,4,69,0,3,7.0,1.0,4,0.0026529002824244937,-0.4537,1.0,3,8,4,0.2996,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1908,21.0,1,2.0,2,70,1,4,5.0,2.0,3,-1.8176,-0.4537,2.0,4,5,2,0.0865,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1909,38.0,4,15.0,2,21,2,1,7.0,3.0,2,0.7516,-1.615,2.0,3,8,3,0.0742,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1910,60.0,4,31.0,3,51,1,4,6.0,2.0,3,0.0026529002824244937,0.7075,2.0,4,8,2,0.6934,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1911,53.0,3,20.0,2,27,2,2,7.0,1.0,2,-0.1048,0.7075,2.0,3,6,4,0.9522,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1912,53.0,3,14.0,1,23,0,3,6.0,4.0,3,-0.9612,-0.4537,1.0,3,7,3,0.1878,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1913,22.0,3,3.0,1,48,1,2,4.0,1.0,3,1.6081,-0.4537,1.0,4,5,2,0.0044,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1914,37.0,3,15.649976602714085,4,68,0,3,8.0,5.0,3,-0.1048,-0.4537,2.0,3,7,3,0.2978,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1915,44.80392156862745,3,16.0,3,47,2,1,4.0,2.0,3,-0.1048,-0.4537,1.895976122042892,4,7,3,0.0969,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1916,52.0,1,15.0,4,59,2,4,6.0,2.0,5,0.7516,0.7075,2.0,4,7,5,0.1475,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1917,34.58510638297872,3,7.0,3,57,1,1,4.0,1.0,3,0.0026529002824244937,0.7075,3.0,3,7,3,0.0356,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1918,57.45945945945946,3,28.0,4,31,0,3,5.0,3.0,3,-1.8176,-0.4537,2.0,2,8,3,0.2612,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1919,21.0,3,2.0,2,67,1,3,4.0,3.0,3,0.0026529002824244937,-0.4537,2.0,3,8,3,0.0212,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1920,55.0,3,31.0,1,26,0,2,6.0,5.0,5,-0.1048,0.7075,2.0,4,6,3,0.0797,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1921,52.0,3,26.0,4,30,2,1,2.0,2.0,3,-0.1048,0.7075,2.0,2,7,4,0.1473,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1922,44.0,1,21.0,4,61,1,1,10.0,1.0,3,-1.8176,-0.4537,2.0,2,6,3,0.0562,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1923,65.0,1,35.0,3,35,1,3,7.0,2.0,3,0.7516,1.8688,2.0,4,5,4,0.1557,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1924,19.0,3,0.0,0,57,2,3,6.0,3.0,5,-1.8176,-0.4537,3.0,2,5,2,0.0338,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1925,57.0,3,34.0,1,45,1,5,7.0,1.0,2,-0.9612,-0.4537,2.0,3,8,3,0.1835,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1926,47.0,1,20.0,1,39,0,4,2.0,3.0,4,-0.1048,-0.4537,2.0,4,7,3,0.3497,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1927,21.0,4,2.0,2,39,1,1,5.0,3.0,2,0.7516,0.7075,1.0,3,8,3,0.1148,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1928,28.0,4,5.0,2,61,1,3,8.0,1.0,1,-0.9612,-0.4537,2.0,2,5,4,0.2817,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1929,54.0,3,28.0,3,56,0,5,2.0,1.0,3,-0.1048,0.7075,2.0,2,9,3,0.1309,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1930,31.0,2,13.58329853862213,3,34,1,3,5.0,1.0,2,-0.1048,-0.4537,2.0,2,9,3,0.1202,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1931,60.0,5,36.0,1,47,1,2,7.0,4.0,3,-1.8176,1.8688,1.895976122042892,5,7,3,0.0611,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1932,28.0,3,5.0,2,30,0,2,2.0,2.0,2,0.7516,-0.4537,2.0,3,7,3,0.1581,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1933,26.0,3,3.0,3,68,0,2,7.0,1.0,4,0.7516,-0.4537,1.0,3,8,3,0.0639,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1934,22.0,4,3.0,3,66,2,3,7.0,2.0,3,-0.1048,-0.4537,2.0,2,7,5,0.287,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1935,20.0,4,1.0,1,37,2,5,6.0,3.0,3,-0.1048,-0.4537,3.0,2,7,4,0.1601,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1936,27.0,4,5.0,1,61,0,2,7.0,2.0,4,0.7516,-0.4537,2.0,3,7,3,0.1556,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1937,23.0,1,4.0,4,26,1,2,4.0,1.0,4,0.7516,-0.4537,3.0,2,9,3,0.1511,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1938,23.0,3,4.0,4,28,2,4,6.0,3.0,3,-0.9612,-0.4537,2.0,2,7,4,0.3518,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1939,30.0,4,6.0,4,70,2,2,4.0,1.0,1,0.0026529002824244937,-0.4537,2.0,1,5,3,0.2334,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1940,24.058419243986254,2,2.0,2,51,1,2,9.0,2.0,3,1.6081,0.7075,1.0,3,8,3,0.1624,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1941,63.0,4,36.0,3,27,2,4,4.0,2.0,2,0.7516,-1.615,2.0,1,7,2,0.2796,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1942,64.0,3,38.0,4,43,1,4,5.0,3.0,3,0.7516,-0.4537,2.0,4,8,3,0.1919,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1943,41.0,3,19.0,1,25,0,1,6.0,4.0,1,-1.8176,-0.4537,2.0,2,7,3,0.0771,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1944,46.43478260869565,4,17.0,2,73,1,2,8.0,3.0,4,0.7516,-0.4537,2.0,4,7,1,0.6627,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1945,65.0,4,28.0,4,22,1,2,5.0,2.0,3,-0.1048,0.7075,3.0,3,7,5,0.5541,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1946,42.0,1,4.0,1,24,2,3,7.0,1.0,5,-1.8176,-2.7762,2.0,3,8,4,0.011,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1947,45.19117647058823,2,15.0,1,34,1,3,8.0,2.0,3,-1.8176,-2.7762,1.0,4,6,4,0.1135,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1948,30.0,2,6.0,2,31,1,4,9.0,4.0,3,-0.9612,1.8688,2.0,2,8,3,0.0591,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1949,47.0,5,24.0,1,51,1,3,3.0,2.0,4,0.7516,-0.4537,2.0,2,5,3,0.0861,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1950,31.0,3,9.0,1,22,0,3,5.0,4.0,5,0.7516,-0.4537,1.0,3,6,3,0.3714,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1951,55.0,4,25.0,4,71,0,3,7.0,1.0,3,0.7516,0.7075,2.0,2,8,2,0.0196,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1952,52.0,2,18.0,3,25,1,4,6.0,2.0,2,1.6081,-0.4537,3.0,2,8,4,0.1645,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1953,34.0,5,7.0,2,55,1,5,4.0,4.0,3,0.0026529002824244937,0.7075,2.0,2,8,4,0.1475,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1954,33.0,3,10.0,4,52,1,1,8.0,1.0,4,0.7516,-0.4537,2.0,2,8,4,0.1202,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1955,19.0,4,0.0,0,72,0,3,4.0,1.0,3,1.6081,1.8688,2.0,2,6,4,0.19,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1956,45.0,3,6.0,4,62,1,3,6.0,4.0,3,-0.1048,0.7075,2.0,4,8,5,0.1588,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1957,26.0,4,4.0,4,73,1,3,8.0,1.0,3,0.7516,0.7075,1.0,3,7,4,0.8901,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1958,60.0,5,34.0,1,24,2,2,8.0,2.0,3,0.7516,0.7075,2.0,2,6,3,0.1301,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1959,32.0,3,8.0,4,57,1,2,5.0,2.0,3,-0.1048,-0.4537,1.0,2,8,3,0.0694,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1960,26.0,5,2.0,2,40,1,1,5.0,4.0,4,-0.1048,-0.4537,3.0,1,8,3,0.2708,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1961,37.0,3,13.0,3,36,0,5,2.0,4.0,3,-0.1048,0.7075,2.0,2,8,3,0.2101,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1962,37.0,2,14.0,3,58,2,3,5.0,3.0,3,-0.9612,0.7075,2.0,3,7,3,0.0812,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1963,37.0,4,13.58329853862213,3,27,1,3,9.0,2.0,3,0.7516,-0.4537,3.0,4,8,4,0.2447,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
